,linhas,date,mean_geral,median_geral,std_geral,perc95_geral,cv_geral,trips_geral,ltt_mean,rbt_mean,ltt_median,rbt_median,ltt_cv,ltt_std,route_category,origin_sector,destination_sector,direction,planned_headway,passenger_two_dir,passenger_one_way,bus_stops_one_dir,planned_tt,length_round_trip,bus_lane,demand,frequency,capacity_per_trip,conforto_pass_m2,temp_max,temp_med,temp_min,umid_med,umid_min,chuva_mm,stops_km,dist_stops_to_stops,confort_index_geral,ipk,ewt_mean,ewt_median,customer_w_appointment,customer_appointment
495,971X_10_0,2017-03-31,527.1652173913044,417.0,363.0013809313006,1173.9,0.6885912972931441,115,1654.2460781486338,955.7422272754252,1662.4821745731626,490.9431762527704,0.22151538483221395,368.0446446055082,2,2,2,1,379,20739,10370,18,28,15,0,0,0,171,6,23.5,18.7,16.0,65.8,45,0.0,2.4,0.4166666666666667,0.5273328248156623,12.023188405797102,388.5624046029957,307.36193772658777,2541.9877554289287,3327.325350825933
496,971X_10_0,2017-04-03,587.5,468.50000000000006,462.01767012077437,1233.75,0.7864130555247223,106,1626.5001489235974,991.9586615630934,1612.2250727871906,639.137888511736,0.19553377756443716,319.575851879742,2,2,2,1,379,20739,10370,18,28,15,0,0,0,171,6,28.1,20.6,16.3,68.9,34,0.0,2.4,0.4166666666666667,0.572106366545294,13.044025157232705,475.41836383304565,379.12085694601177,2726.781325131972,3485.1129612989266
497,971X_10_0,2017-04-04,527.1307777777778,442.0,313.28772236116004,1180.1999999999991,0.5943263713074871,117,1637.0289757511737,953.9302270502607,1621.7323546513753,424.3299660276846,0.15686564563291053,257.8981009312505,2,2,2,1,379,20739,10370,18,28,15,0,0,0,171,6,29.7,22.1,17.9,65.0,27,0.0,2.4,0.4166666666666667,0.5183185884940271,11.817663817663817,356.6629664919368,299.0624676745671,2402.7252871709966,3226.262320679059
498,971X_10_0,2017-04-05,512.3333333333334,415.0,334.1336372474446,1142.4861999999991,0.6521801637881156,117,1630.5212772868927,763.0415835378645,1598.3063482626349,565.6082986599267,0.19301511554010078,316.0459785462136,2,2,2,1,379,20739,10370,18,28,15,0,0,0,171,6,30.4,24.1,18.4,57.8,29,0.0,2.4,0.4166666666666667,0.5183185884940271,11.817663817663817,365.1243318002453,295.75783545302886,2529.038978722807,3306.400846922561
499,971X_10_0,2017-04-06,543.8849557522124,486.00000000000006,307.8202568700486,1164.1999999999998,0.5659657499522526,113,1844.7015398486328,1184.1096001482288,1782.1264637308668,830.7246542231524,0.2697434722148987,499.8325972364459,2,2,2,1,379,20739,10370,18,28,15,0,0,0,171,6,26.5,22.8,19.6,68.6,43,4.4,2.4,0.4166666666666667,0.5366661491486829,12.23598820058997,359.0503391410822,320.8370869189208,2971.9014570951013,3777.051117954019
500,971X_10_0,2017-04-07,593.7184466019417,485.00000000000006,385.27133680432894,1318.1089999999988,0.6489125258097868,103,1711.9001525414894,1115.9641607705744,1719.2524226197665,660.6185665849116,0.24362874796261144,419.10755572962444,2,2,2,1,379,20739,10370,18,28,15,0,0,0,171,6,22.6,20.7,19.3,89.8,80,80.0,2.4,0.4166666666666667,0.5887696587747686,13.423948220064725,421.8629214448759,344.6137105420631,2801.733910649554,3697.9799892046767
501,971X_10_0,2017-04-10,509.26050420168065,441.0,232.12950448310988,965.2802999999999,0.4558168217796455,119,1710.5494266992619,1222.8545528923028,1681.099941667654,695.1433776610916,0.2504339792692254,430.17584884104843,2,2,2,1,379,20739,10370,18,28,15,0,0,0,171,6,29.1,23.4,20.5,75.4,48,0.0,2.4,0.4166666666666667,0.5096073517126148,11.619047619047619,307.53451858822785,266.313058991314,2683.7778379169736,3341.5236193287456
502,971X_10_0,2017-04-11,474.64285714285717,414.0,249.23357550643811,943.5,0.5250970740541961,126,1708.9562686621098,978.1540225639624,1734.64926427843,444.2346079685758,0.21513523408773955,369.1013360721636,2,2,2,1,379,20739,10370,18,28,15,0,0,0,171,6,29.9,24.7,21.1,69.0,38,5.0,2.4,0.4166666666666667,0.48129583217302513,10.973544973544973,302.7573391986767,264.07547599631755,2481.6412114456825,3122.383872247006
503,971X_10_0,2017-04-12,546.0884955752213,484.00000000000006,330.909333668797,1221.1999999999998,0.6059628363352249,113,1778.5492134096144,1273.4663401608586,1703.2122726916903,831.8852518306724,0.21972662002547103,392.55099631827443,2,2,2,1,379,20739,10370,18,28,15,0,0,0,171,6,25.2,20.7,19.4,79.7,65,0.0,2.4,0.4166666666666667,0.5366661491486829,12.23598820058997,373.3036269874824,330.8602120827022,2908.401151509845,3756.2975245223624
504,971X_10_0,2017-04-13,466.16923076923075,426.0,241.9409702163911,937.2,0.5189981539904763,130,1793.895445188812,1040.4635459878307,1699.2359678264988,864.0518930351977,0.19721431520788413,355.1504620978607,2,2,2,1,379,20739,10370,18,28,15,0,0,0,171,6,20.3,18.2,17.2,82.1,70,1.2,2.4,0.4166666666666667,0.4664867296446244,10.635897435897435,295.8680738431013,270.3734848590962,2859.155934704798,3500.4878608616964
505,971X_10_0,2017-04-17,443.37681159420293,406.0,208.5588213679129,733.1500000000002,0.47038730017932173,138,1629.4714682037709,964.3138322641114,1584.9953584223972,531.3349035373158,0.35794329777219636,585.3987959125014,2,2,2,1,379,20739,10370,18,28,15,0,0,0,171,6,24.3,19.8,18.7,78.5,52,0.2,2.4,0.4166666666666667,0.4394440206797186,10.019323671497585,270.74011625301847,247.91663507050822,2387.0703782127316,2849.480261959713
506,971X_10_0,2017-04-18,431.48251748251744,392.0,205.39742981111527,843.8,0.4760272351461782,143,1672.8331874040553,1026.2849334529565,1631.6142939723463,593.9856662174907,0.19194506658270521,322.22869021631703,2,2,2,1,379,20739,10370,18,28,15,0,0,0,171,6,22.7,18.6,16.3,69.0,46,0.4,2.4,0.4166666666666667,0.4240788451314767,9.668997668997669,264.62864405081694,240.4139780057793,2490.228604240654,3069.3999601898367
507,971X_10_0,2017-04-19,523.1623931623932,430.0,331.42320024141026,1247.2389999999996,0.6334996639151282,117,1646.4625991779317,1275.9789858202623,1673.5431127679722,716.0892924754307,0.2659437976899224,439.7498219157272,2,2,2,1,379,20739,10370,18,28,15,0,0,0,171,6,23.2,17.9,14.8,66.8,39,0.0,2.4,0.4166666666666667,0.5183185884940271,11.817663817663817,366.5594395645014,301.2841921988248,2756.191844807904,3636.8714052434025
508,971X_10_0,2017-04-20,464.6641221374046,423.0,228.41353113347265,833.5,0.4915669625681345,131,1719.4269424679533,1034.1459992634384,1708.601155772102,874.6753767872653,0.26452016736135336,456.56907101325817,2,2,2,1,379,20739,10370,18,28,15,0,0,0,171,6,27.9,20.5,16.1,69.0,42,0.0,2.4,0.4166666666666667,0.462925762242757,10.554707379134861,288.4723339230739,262.60645364260967,2871.7488664824414,3416.7765325593673
509,971X_10_0,2017-04-24,489.75,421.0,313.0038300994484,906.25,0.639109402959568,120,1594.7121449045944,1042.8170990762012,1590.5993612183263,543.2788700575572,0.21115671920808574,338.12278506617537,2,2,2,1,379,20739,10370,18,28,15,0,0,0,171,6,27.2,19.5,15.0,66.5,45,0.0,2.4,0.4166666666666667,0.5053606237816765,11.522222222222222,344.89684548945826,296.4810044942561,2478.775076765342,3040.1282312758835
510,971X_10_0,2017-04-25,492.84800000000007,421.0,268.8453519174414,981.3999999999999,0.5454934420296752,125,1589.7343145942064,1070.0240120589199,1646.2901036514286,569.958616941819,0.2848586992653452,454.67198898731317,2,2,2,1,379,20739,10370,18,28,15,0,0,0,171,6,28.7,22.2,17.9,67.6,41,0.0,2.4,0.4166666666666667,0.4851461988304094,11.061333333333334,319.75068819556225,273.13703156009905,2535.99940878881,3197.648720593247
511,971X_10_0,2017-04-26,536.1403508771931,408.0,653.7039121651735,1086.8999999999987,1.2192775848630524,114,1642.655315621095,996.9750667315612,1625.6348299722347,673.5427418281386,0.2303215809885086,380.00934816047334,2,2,2,1,379,20739,10370,18,28,15,0,0,0,171,6,24.1,20.9,20.8,72.6,60,0.0,2.4,0.4166666666666667,0.5319585513491331,12.128654970760234,666.5934390587374,507.2741171056935,2965.771010859111,3386.077571800372
512,971X_10_0,2017-04-27,496.9756097560975,433.032,274.4336891431431,918.1778999999999,0.5522075606040866,123,1754.829385151819,1111.5980020272348,1705.6226112069705,550.1482236814306,0.2780564614583762,489.93732899466795,2,2,2,1,379,20739,10370,18,28,15,0,0,0,171,6,20.3,17.5,17.2,82.0,72,10.6,2.4,0.4166666666666667,0.4930347549089526,11.24119241192412,324.2599838927064,282.53891456351016,2580.0308187811074,3173.9487348884013
513,978T_10_0,2017-03-02,730.7990574712643,338.4000000000001,754.6950812583625,2402.7787000000003,1.0326984874197622,87,3320.797344069343,911.0757510256949,3401.3983846379506,688.3683278020544,0.19288770162442062,644.7412809012217,2,1,9,0,291,27333,13667,52,68,33,0,0,0,35,4,28.8,25.1,22.8,62.8,48,0.0,3.1515151515151514,0.3173076923076923,4.4883415435139575,9.520724486241727,755.0857631749549,349.64607527350586,4844.85247561496,6492.545412440006
514,978T_10_0,2017-03-03,295.8833478260871,276.974,123.90140837295094,562.0501999999997,0.4187508667969281,207,3764.3344953203195,1363.0531159408622,3806.6467233610783,1203.6232289420032,0.2267682098581788,855.762812348326,2,1,9,0,291,27333,13667,52,68,33,0,0,0,35,4,28.5,22.7,20.3,77.7,54,7.2,3.1515151515151514,0.3173076923076923,1.8864044168391993,4.001463914507393,173.88358498981026,162.77101236963048,5184.153537292892,5572.320152303081
515,978T_10_0,2017-03-06,320.3720575916231,275.39799999999997,185.83968160547136,732.4180000000001,0.5800745639382833,191,3821.76572199983,1609.6515118628984,3883.6483042880477,1901.7298939208072,0.30281820161316897,1160.423845939831,2,1,9,0,291,27333,13667,52,68,33,0,0,0,35,4,27.9,22.3,20.1,84.2,55,30.0,3.1515151515151514,0.3173076923076923,2.044427823485415,4.336665080120578,214.08646493067317,184.03285452607196,5999.464663139528,6517.796198208855
516,978T_10_0,2017-03-07,335.96996721311484,296.8590000000001,179.70703363126438,684.0229,0.534890172243495,183,3841.3472346912263,1194.3397430186578,3909.307389695125,1024.1286553807945,0.19728400783142602,759.9862726853079,2,1,9,0,291,27333,13667,52,68,33,0,0,0,35,4,29.7,22.9,20.0,77.3,42,35.2,3.1515151515151514,0.3173076923076923,2.1338017174082746,4.526246067229674,216.04674669275468,190.89629263136385,5149.482791768674,5617.4589450759195
517,978T_10_0,2017-03-08,308.8569494949494,277.538,140.92280740512376,561.1798999999992,0.45627209501215454,198,3859.098364560361,1059.4967067341306,3931.083385577277,835.2136110443489,0.18680827219080226,722.8061435346813,2,1,9,0,291,27333,13667,52,68,33,0,0,0,35,4,28.5,22.9,16.5,79.7,51,41.6,3.1515151515151514,0.3173076923076923,1.9721500721500722,4.183348637894093,186.5780470323398,167.65851667555987,4952.875043653966,5327.476896621625
518,978T_10_0,2017-03-09,825.4074594594597,465.794,1009.1091647905356,2314.704449999998,1.2225588141054333,74,3520.9288286501614,1112.2213473204956,3715.7598381444627,768.0515247532253,0.25342328030341854,899.1228689686642,2,1,9,0,291,27333,13667,52,68,33,0,0,0,35,4,31.1,24.6,20.6,69.5,40,0.0,3.1515151515151514,0.3173076923076923,5.276833976833977,11.193284193284192,1029.5513816343505,580.9965136140673,5513.362744532038,6798.5158128976855
519,978T_10_0,2017-03-10,339.9944751381215,305.399,185.07921904058543,746.6469999999999,0.5443594898575856,181,3925.605691041914,1207.805170763091,4000.136538698236,990.7264019607901,0.23004840264475948,905.7007445248163,2,1,9,0,291,27333,13667,52,68,33,0,0,0,35,4,31.1,25.3,21.6,67.9,43,0.0,3.1515151515151514,0.3173076923076923,2.157379636937648,4.576259835928345,220.37205219914748,197.94852355240917,5211.234992858173,5737.509940659026
520,978T_10_0,2017-03-13,322.6949315789476,294.977,171.52396945937653,665.3699499999996,0.5315359885577039,190,3597.3916130417892,1182.1918672796369,3796.283816437061,930.4084314425841,0.2606819376242169,940.2925374323328,2,1,9,0,291,27333,13667,52,68,33,0,0,0,35,4,27.5,23.1,21.3,72.7,50,0.0,3.1515151515151514,0.3173076923076923,2.055187969924812,4.359489633173844,206.93304712343934,189.15850070114024,4933.625295003085,5392.062197879644
521,978T_10_0,2017-03-14,327.47947058823536,281.795,163.82028722767518,684.9330999999997,0.500245975521497,187,3583.0140185879895,1129.8436127225891,3708.874440087975,899.3115604239119,0.22936399580654895,824.0567477770963,2,1,9,0,291,27333,13667,52,68,33,0,0,0,35,4,25.9,21.6,19.5,76.7,62,1.2,3.1515151515151514,0.3173076923076923,2.088158899923606,4.429427969534921,204.71495499132777,176.15654086089643,4812.900955503214,5293.119100511887
522,978T_10_0,2017-03-15,347.2356761363638,301.46900000000005,199.41405767576077,702.5007499999999,0.5742902339258722,176,4154.698778386826,1929.2879578003667,4111.29202703096,2030.872011183873,0.29106689091935223,1212.8260527142686,2,1,9,0,291,27333,13667,52,68,33,0,0,0,35,4,28.3,23.0,19.9,73.4,48,2.4,3.1515151515151514,0.3173076923076923,2.218668831168831,4.706267217630854,230.8786109835419,200.4481358282538,6373.042649198374,6844.664788214833
523,978T_10_0,2017-03-16,754.7595308641977,345.476,1068.277711278312,2377.7850000000008,1.4153881701303417,81,3670.8825904898144,1110.39231859517,3689.2996557960373,1110.0447499282632,0.21495165030544797,794.3052672585137,2,1,9,0,291,27333,13667,52,68,33,0,0,0,35,4,30.2,24.6,19.6,63.8,36,0.0,3.1515151515151514,0.3173076923076923,4.820811287477954,10.225963337074448,1133.3935829107186,518.7881244789687,5932.737988635019,7177.129405724301
524,978T_10_0,2017-03-17,330.5871935483871,292.5620000000001,171.42175311276637,675.3375000000002,0.5185371861287054,186,3846.977933563941,1281.5296227719798,4018.711672591861,1033.9687563591847,0.269306640757134,1038.9227877754902,2,1,9,0,291,27333,13667,52,68,33,0,0,0,35,4,29.6,23.4,21.7,71.8,42,0.0,3.1515151515151514,0.3173076923076923,2.0993855606758833,4.453242098403389,209.7378735243653,185.61315426471324,5262.418302475411,5728.017928951046
525,978T_10_0,2017-03-20,297.2613106796117,280.238,146.1215907719575,532.2080000000001,0.49155939748058025,206,3661.8532574447518,1098.0621166376739,3780.5516523902843,1063.78315613421,0.2248662739964567,825.4936181056032,2,1,9,0,291,27333,13667,52,68,33,0,0,0,35,4,24.9,19.5,17.6,70.6,45,0.2,3.1515151515151514,0.3173076923076923,1.8955617198335646,4.020888496616652,184.54437589918953,173.97604382151488,5028.879184423684,5376.542808524495
526,978T_10_0,2017-03-21,320.5908062827223,284.6670000000001,168.34895815496537,653.704,0.5251209793162376,191,3620.9894463223127,1284.419917003953,3719.1501574371337,1173.5576152530343,0.24212918122329088,879.1264468217573,2,1,9,0,291,27333,13667,52,68,33,0,0,0,35,4,25.5,19.3,15.5,70.5,46,0.0,3.1515151515151514,0.3173076923076923,2.044427823485415,4.336665080120578,204.49718802796303,181.58225340067554,5097.204960718131,5546.411772690168
527,978T_10_0,2017-03-22,313.44952551020407,290.35850000000005,157.9471419454391,639.6755000000002,0.5038997640476482,196,3738.451332051848,1276.6571802374476,3820.041055237865,1101.8615226493316,0.22812661236419668,855.0582916487739,2,1,9,0,291,27333,13667,52,68,33,0,0,0,35,4,27.1,20.7,16.5,67.1,37,0.0,3.1515151515151514,0.3173076923076923,1.9922740524781342,4.226035868893012,196.51952653425562,182.04243522882314,5118.422104421452,5561.578077887197
528,978T_10_0,2017-03-23,870.1754583333334,470.08549999999997,1029.6348756346777,2725.798250000001,1.1832497294359008,72,3515.977894548188,1183.5024983895146,3637.829510698971,1018.6819933138759,0.2545524981934686,901.9660496860147,2,1,9,0,291,27333,13667,52,68,33,0,0,0,35,4,27.4,20.7,16.6,67.8,40,0.0,3.1515151515151514,0.3173076923076923,5.423412698412698,11.504208754208754,1044.2453231729164,564.1213851360554,5700.7568271857635,7382.309754012847
529,978T_10_0,2017-03-24,294.4676153846154,266.1745,138.95480207237222,569.0219999999998,0.4718848349108884,208,3580.60654052179,1072.127831138074,3763.4422465980097,813.9528935932158,0.2588777676762349,929.2085610996053,2,1,9,0,291,27333,13667,52,68,33,0,0,0,35,4,29.2,21.9,17.5,68.3,34,0.0,3.1515151515151514,0.3173076923076923,1.8773351648351648,3.9822261072261074,180.01913961030596,162.72249297641036,4757.414279801531,5146.417140191225
530,978T_10_0,2017-03-27,320.77981675392675,298.296,153.63756802016377,589.5395000000001,0.4789502331377058,191,3758.166742412323,1365.7318622248074,3763.289405296614,1512.577319298458,0.2679170814730398,1009.639421852076,2,1,9,0,291,27333,13667,52,68,33,0,0,0,35,4,24.7,20.3,17.8,70.5,50,0.0,3.1515151515151514,0.3173076923076923,2.044427823485415,4.336665080120578,197.18228288794717,183.3615557597985,5473.0490074830195,5865.406224595072
