,route,latitude,longitude
6692,5290-10-0,-23.673409975418284,-46.63091867346605
6693,5290-10-0,-23.669425464865494,-46.63299842761525
6694,5290-10-0,-23.66860046473442,-46.63566548968689
6695,5290-10-0,-23.66657897437422,-46.637145008301225
6696,5290-10-0,-23.664298645260267,-46.63786612696538
6697,5290-10-0,-23.66160831249404,-46.63730110946681
6698,5290-10-0,-23.658356746362905,-46.635767607447484
6699,5290-10-0,-23.654827104391938,-46.63663744875977
6700,5290-10-0,-23.651875271000247,-46.63760268293835
6701,5290-10-0,-23.65071796253479,-46.63995883941074
6702,5290-10-0,-23.647972486302734,-46.639937601241954
6703,5290-10-0,-23.644839582554027,-46.64105248140488
6704,5290-10-0,-23.642007122417656,-46.64132148580451
6705,5290-10-0,-23.638086831631885,-46.641166888536915
6706,5290-10-0,-23.634166830663055,-46.64227663069833
6707,5290-10-0,-23.63132904969801,-46.646668382107954
6708,5290-10-0,-23.62815752538931,-46.643804071334124
6709,5290-10-0,-23.6267064622133,-46.640965816979204
6710,5290-10-0,-23.624517613280908,-46.640416577452626
6711,5290-10-0,-23.62244865158056,-46.63996646126884
6712,5290-10-0,-23.619755634355695,-46.63936818909716
6713,5290-10-0,-23.617399769035956,-46.63886550858407
6714,5290-10-0,-23.615335688677142,-46.63842176533759
6715,5290-10-0,-23.6121142640108,-46.63779383472747
6716,5290-10-0,-23.608606571996702,-46.63774606156918
6717,5290-10-0,-23.60521179977437,-46.63691554538841
6718,5290-10-0,-23.601485414864694,-46.6365984226522
6719,5290-10-0,-23.59716863849411,-46.63651535590552
6720,5290-10-0,-23.5927980060983,-46.636433047638185
6721,5290-10-0,-23.59010843282875,-46.634864468468926
6722,5290-10-0,-23.586277280308096,-46.635069399496004
6723,5290-10-0,-23.582803991965037,-46.63732565295895
6724,5290-10-0,-23.580013967600905,-46.63915463855612
6725,5290-10-0,-23.576886191171276,-46.64065929370354
6726,5290-10-0,-23.573677190540458,-46.64019852389394
6727,5290-10-0,-23.570529342727884,-46.63973026510883
6728,5290-10-0,-23.56741698504676,-46.63967591395539
6729,5290-10-0,-23.56387985541179,-46.63899187602558
6730,5290-10-0,-23.560097393148578,-46.6379253921366
6731,5290-10-0,-23.557879437731703,-46.63673481912866
6732,5290-10-0,-23.556505316413595,-46.63617126120471
6733,5290-10-0,-23.5545246540004,-46.63542203993839
6734,5290-10-0,-23.553139820574508,-46.63371638043754
6735,5317-10-0,-23.720086638394672,-46.676852416795654
6736,5317-10-0,-23.718544823259016,-46.67807776281643
6737,5317-10-0,-23.718946843031315,-46.679397260372504
6738,5317-10-0,-23.72240777817938,-46.67927390759036
6739,5317-10-0,-23.7234159206101,-46.68106258490321
6740,5317-10-0,-23.72542860025493,-46.6827471825996
6741,5317-10-0,-23.72674360915747,-46.68571706478502
6742,5317-10-0,-23.72059178152121,-46.689369149543346
6743,5317-10-0,-23.716401193031047,-46.6890633826111
6744,5317-10-0,-23.71491347009288,-46.68847576266576
6745,5317-10-0,-23.714290124259,-46.690289453350466
6746,5317-10-0,-23.711995303956513,-46.6926007065151
6747,5317-10-0,-23.709495159629437,-46.69377432021819
6748,5317-10-0,-23.707285493951222,-46.6951116946047
6749,5317-10-0,-23.7073867919602,-46.698849569628365
6750,5317-10-0,-23.70379129981009,-46.700953336567245
6751,5317-10-0,-23.699762256401,-46.70097522111523
6752,5317-10-0,-23.696157595617468,-46.699986133014015
6753,5317-10-0,-23.693134160066414,-46.69855138015571
6754,5317-10-0,-23.688046537953372,-46.69643767997399
6755,5317-10-0,-23.683335935641495,-46.692713234510144
6756,5317-10-0,-23.679386279754258,-46.69576140688766
6757,5317-10-0,-23.677261532237917,-46.697442370018116
6758,5317-10-0,-23.67580886828944,-46.69475254575409
6759,5317-10-0,-23.675080540750677,-46.69143391333846
6760,5317-10-0,-23.675485593688986,-46.68862368355205
6761,5317-10-0,-23.674736332489694,-46.68585632330829
6762,5317-10-0,-23.6729385244188,-46.68674429519165
6763,5317-10-0,-23.67215316101331,-46.68731125315194
6764,5317-10-0,-23.670650805109048,-46.68830208746177
6765,5317-10-0,-23.668435877802608,-46.68931005533962
6766,5317-10-0,-23.6659317383296,-46.69030055950797
6767,5317-10-0,-23.663617461541243,-46.69130234411043
6768,5317-10-0,-23.66140052268777,-46.69368914457448
6769,5317-10-0,-23.66008350845031,-46.69644118778103
6770,5317-10-0,-23.65826119364829,-46.69854004503379
6771,5317-10-0,-23.655169566861275,-46.701515648055036
6772,5317-10-0,-23.652052936638707,-46.702218288398925
6773,5317-10-0,-23.651001799042753,-46.70320926643147
6774,5317-10-0,-23.647578943484213,-46.70237306701501
6775,5317-10-0,-23.642499108714052,-46.69882267185784
6776,5317-10-0,-23.638699440549996,-46.69534088266055
6777,5317-10-0,-23.634892129758846,-46.69163963477969
6778,5317-10-0,-23.63113761789265,-46.68808577655325
6779,5317-10-0,-23.627418471538675,-46.684627605518365
6780,5317-10-0,-23.62309240408226,-46.680429054737886
6781,5317-10-0,-23.619400659105576,-46.676963704850735
6782,5317-10-0,-23.617010058131825,-46.674699704832165
6783,5317-10-0,-23.61331846500068,-46.671228969619996
6784,5317-10-0,-23.608855469324148,-46.66703143948691
6785,5317-10-0,-23.604936600870708,-46.66335265725418
6786,5317-10-0,-23.60113993999148,-46.65982345574647
6787,5317-10-0,-23.597160350508265,-46.656049662794324
6788,5317-10-0,-23.590956173422917,-46.65032969908825
6789,5317-10-0,-23.585763351186106,-46.65289545317937
6790,5317-10-0,-23.58261015579373,-46.65159343763913
6791,5317-10-0,-23.57997027838923,-46.64790145219083
6792,5317-10-0,-23.575879974328586,-46.64212397285907
6793,5317-10-0,-23.567843027736956,-46.640444613009215
6794,5317-10-0,-23.560271962588626,-46.63934818223326
6795,5317-10-0,-23.555097885845896,-46.63699155329979
6796,5317-10-0,-23.551442499054446,-46.63717840142817
6797,5317-10-0,-23.545239826267878,-46.63651503831924
6798,5370-10-0,-23.76705339490942,-46.71713418329633
6799,5370-10-0,-23.764944074326024,-46.71667666423114
6800,5370-10-0,-23.76150700212304,-46.71538682389687
6801,5370-10-0,-23.7546395981239,-46.712042523771245
6802,5370-10-0,-23.74914342218164,-46.70916979077528
6803,5370-10-0,-23.746174712634936,-46.70724243631847
6804,5370-10-0,-23.742234435101885,-46.706372272546155
6805,5370-10-0,-23.740013292041226,-46.702807957395045
6806,5370-10-0,-23.737241874566266,-46.699398781887794
6807,5370-10-0,-23.731772431884107,-46.69761200018663
6808,5370-10-0,-23.72358426905018,-46.69861448379529
6809,5370-10-0,-23.715783191071434,-46.69903645200373
6810,5370-10-0,-23.71098431031725,-46.699180115053736
6811,5370-10-0,-23.707159775890275,-46.70022858171148
6812,5370-10-0,-23.70379127574551,-46.70095334188015
6813,5370-10-0,-23.699228645398296,-46.700838637800665
6814,5370-10-0,-23.694671979577794,-46.70153823332261
6815,5370-10-0,-23.691408361431876,-46.70156293604483
6816,5370-10-0,-23.68804011088319,-46.701852327972844
6817,5370-10-0,-23.684940745393902,-46.702830440533106
6818,5370-10-0,-23.68311047097296,-46.703768479750906
6819,5370-10-0,-23.681577087376233,-46.70510006128122
6820,5370-10-0,-23.678798876569648,-46.706789761124284
6821,5370-10-0,-23.674686593706692,-46.70879463970083
6822,5370-10-0,-23.670977326954333,-46.71073714173224
6823,5370-10-0,-23.66526970590957,-46.71063976307338
6824,5370-10-0,-23.66106161173541,-46.70490561328225
6825,5370-10-0,-23.658688563273913,-46.70327696925999
6826,5370-10-0,-23.657702819245923,-46.7015713260782
6827,5370-10-0,-23.655382377585898,-46.70134352991853
6828,5370-10-0,-23.652053284891473,-46.70221777569545
6829,5370-10-0,-23.651002292028355,-46.703209611945994
6830,5370-10-0,-23.64757943828398,-46.7023734094518
6831,5370-10-0,-23.642499605044648,-46.698823011663315
6832,5370-10-0,-23.638699874039744,-46.69534131196961
6833,5370-10-0,-23.634892550826642,-46.69164007840498
6834,5370-10-0,-23.63113806282313,-46.688086191822684
6835,5370-10-0,-23.62741891768414,-46.68462801923929
6836,5370-10-0,-23.62309284339865,-46.68042947696803
6837,5370-10-0,-23.619401095984568,-46.67696413003913
6838,5370-10-0,-23.61701050151471,-46.67470012200885
6839,5370-10-0,-23.61331890445378,-46.671229391655636
6840,5370-10-0,-23.608855916214868,-46.66703185220983
6841,5370-10-0,-23.60493704578529,-46.66335307247326
6842,5370-10-0,-23.601140386654045,-46.65982386873952
6843,5370-10-0,-23.597160804783325,-46.65605006588123
6844,5370-10-0,-23.590956357204526,-46.65033030378971
6845,5370-10-0,-23.5857639103532,-46.65289526002432
6846,5370-10-0,-23.582610504612166,-46.651593949638865
6847,5370-10-0,-23.57997064426747,-46.647901949968066
6848,5370-10-0,-23.575880323580844,-46.64212448448786
6849,5370-10-0,-23.567843612776564,-46.64044466264382
6850,5370-10-0,-23.560272475901396,-46.63934849073486
6851,5370-10-0,-23.555098436433102,-46.636991773535456
6852,5370-10-0,-23.551442990431138,-46.63717805344323
6853,5370-10-0,-23.548818354591543,-46.63819986582599
6854,5370-10-0,-23.550695331318902,-46.636734710332746
6855,5391-10-0,-23.69299989239714,-46.778590504942684
6856,5391-10-0,-23.692688116188986,-46.77811973149052
6857,5391-10-0,-23.69219023199361,-46.77682370539119
6858,5391-10-0,-23.691173713586135,-46.775047628314454
6859,5391-10-0,-23.68909797400764,-46.77300546335273
6860,5391-10-0,-23.68713007673495,-46.77126928494978
6861,5391-10-0,-23.685716935231813,-46.77018868260225
6862,5391-10-0,-23.683171399269526,-46.76871557818051
6863,5391-10-0,-23.680571130689255,-46.76526057729619
6864,5391-10-0,-23.6777213667861,-46.76192016390048
6865,5391-10-0,-23.677158237085415,-46.75839539888718
6866,5391-10-0,-23.675580260979277,-46.75506158353151
6867,5391-10-0,-23.676155478995717,-46.74994743242583
6868,5391-10-0,-23.674744322719853,-46.74781955968821
6869,5391-10-0,-23.673790705369942,-46.746093174129605
6870,5391-10-0,-23.67300643375966,-46.744210182694154
6871,5391-10-0,-23.672487781984362,-46.74288535508426
6872,5391-10-0,-23.67096112304264,-46.73991405013386
6873,5391-10-0,-23.669892695174184,-46.7369705718029
6874,5391-10-0,-23.669574518894084,-46.73597993085056
6875,5391-10-0,-23.668545230964774,-46.73309102751854
6876,5391-10-0,-23.66714012764344,-46.725339802964804
6877,5391-10-0,-23.66631232514888,-46.717531345307165
6878,5391-10-0,-23.66524035122772,-46.71057960036051
6879,5391-10-0,-23.659384863996063,-46.70525972223886
6880,5391-10-0,-23.65324523651312,-46.70635517293211
6881,5391-10-0,-23.650468384164054,-46.7043685268417
6882,5391-10-0,-23.64686291776437,-46.70186848676662
6883,5391-10-0,-23.64250184244475,-46.69882454346655
6884,5391-10-0,-23.638701828160624,-46.69534324724449
6885,5391-10-0,-23.634894448950835,-46.69164207821577
6886,5391-10-0,-23.631140068517425,-46.688088063808614
6887,5391-10-0,-23.627420928855557,-46.68462988424473
6888,5391-10-0,-23.62309482378528,-46.680431380331996
6889,5391-10-0,-23.619403065383796,-46.67696604673856
6890,5391-10-0,-23.617012500232732,-46.67470200259242
6891,5391-10-0,-23.613320885456755,-46.67123129414284
6892,5391-10-0,-23.608857930745735,-46.66703371271637
6893,5391-10-0,-23.604939051408028,-46.66335494423218
6894,5391-10-0,-23.601142400156487,-46.65982573046376
6895,5391-10-0,-23.597162852601997,-46.65605188294975
6896,5391-10-0,-23.590957185670437,-46.650333029712925
6897,5391-10-0,-23.58576643101286,-46.65289438930401
6898,5391-10-0,-23.58261207704474,-46.65159625767365
6899,5391-10-0,-23.579972293603685,-46.647904193889474
6900,5391-10-0,-23.575881897968998,-46.64212679085048
6901,5391-10-0,-23.567846250066466,-46.64044488639081
6902,5391-10-0,-23.56027478985515,-46.639349881423854
6903,5391-10-0,-23.55510091841559,-46.63699276633203
6904,5391-10-0,-23.55144520549962,-46.63717648476781
6905,5391-10-0,-23.54881641685902,-46.638201819215816
6906,5391-10-0,-23.55089932710843,-46.63684301337285
6907,546J-10-0,-23.68728143741431,-46.658233572792845
6908,546J-10-0,-23.68616193468814,-46.65640813736125
6909,546J-10-0,-23.688459303171705,-46.65612830217829
6910,546J-10-0,-23.69029689200447,-46.65693906888666
6911,546J-10-0,-23.6918044276036,-46.65819875779492
6912,546J-10-0,-23.692976318415706,-46.659705755361045
6913,546J-10-0,-23.69132065681987,-46.66053663124385
6914,546J-10-0,-23.690163301746022,-46.660892414481836
6915,546J-10-0,-23.689536552167077,-46.66185114968494
6916,546J-10-0,-23.688580330516572,-46.66363498940284
6917,546J-10-0,-23.686073013968556,-46.66346110571605
6918,546J-10-0,-23.684318181884073,-46.6639577437881
6919,546J-10-0,-23.682634733176418,-46.663699904547684
6920,546J-10-0,-23.680994759395293,-46.663339548457486
6921,546J-10-0,-23.678802779824156,-46.66354444754979
6922,546J-10-0,-23.675745522932008,-46.66257405156801
6923,546J-10-0,-23.675583411462654,-46.66073593143608
6924,546J-10-0,-23.67444429623243,-46.66259784739541
6925,546J-10-0,-23.674086456511453,-46.66388070847306
6926,546J-10-0,-23.672794260955424,-46.6660805793875
6927,546J-10-0,-23.671380940252966,-46.66828677644142
6928,546J-10-0,-23.669882925274546,-46.670068555789605
6929,546J-10-0,-23.669191648697453,-46.671876446680706
6930,546J-10-0,-23.669244808995582,-46.6730099796427
6931,546J-10-0,-23.671129606181232,-46.67402710505163
6932,546J-10-0,-23.672679359318447,-46.67559395973454
6933,546J-10-0,-23.671070649973274,-46.67649124977205
6934,546J-10-0,-23.6688777717242,-46.677908807078204
6935,546J-10-0,-23.674021357921937,-46.67806501388879
6936,546J-10-0,-23.676575124327094,-46.67997106217329
6937,546J-10-0,-23.677455053023248,-46.682271857281336
6938,546J-10-0,-23.6777370293831,-46.68517720970756
6939,546J-10-0,-23.674223188094068,-46.685992733415745
6940,546J-10-0,-23.67293851791069,-46.6867443006002
6941,546J-10-0,-23.672153154176545,-46.68731125805928
6942,546J-10-0,-23.67065079801024,-46.688302091908874
6943,546J-10-0,-23.668435870108674,-46.68931005840536
6944,546J-10-0,-23.665931730652993,-46.690300562624415
6945,546J-10-0,-23.663617454398462,-46.6913023484735
6946,546J-10-0,-23.66140051676918,-46.69368915072927
6947,546J-10-0,-23.660083505365655,-46.696441196024324
6948,546J-10-0,-23.658261186037073,-46.69854004833363
6949,546J-10-0,-23.655372056857473,-46.701351877185274
6950,546J-10-0,-23.654310152330694,-46.70424296783931
6951,546J-10-0,-23.65386811691752,-46.704793086806994
6952,5632-10-0,-23.739491821632427,-46.70810292138032
6953,5632-10-0,-23.738847448830768,-46.70636370908045
6954,5632-10-0,-23.737755575376305,-46.70412349494894
6955,5632-10-0,-23.735922167975556,-46.702520586736064
6956,5632-10-0,-23.734433310020304,-46.70311350781491
6957,5632-10-0,-23.73247602562455,-46.70397604467337
6958,5632-10-0,-23.730404501203612,-46.7044091310836
6959,5632-10-0,-23.727380276776497,-46.70402380684462
6960,5632-10-0,-23.72594058132561,-46.7034472234051
6961,5632-10-0,-23.72489324680979,-46.70452323266781
6962,5632-10-0,-23.723928571472094,-46.70513717232557
6963,5632-10-0,-23.72281732552678,-46.70417329046616
6964,5632-10-0,-23.722844233919435,-46.70228660399568
6965,5632-10-0,-23.721342105151894,-46.70193553986254
6966,5632-10-0,-23.720183056878454,-46.701071516573755
6967,5632-10-0,-23.719730762559593,-46.70165849282236
6968,5632-10-0,-23.719119407075922,-46.70147954350566
6969,5632-10-0,-23.71944218759999,-46.69866740168301
6970,5632-10-0,-23.717809429498182,-46.70141596030548
6971,5632-10-0,-23.71547107542561,-46.70642881341813
6972,5632-10-0,-23.71237029388493,-46.71013144422657
6973,5632-10-0,-23.7059336865241,-46.71354335994973
6974,5632-10-0,-23.6987437126805,-46.71494044401894
6975,5632-10-0,-23.694988650543973,-46.71481566528327
6976,5632-10-0,-23.69087912106394,-46.71465329687195
6977,5632-10-0,-23.686112548389463,-46.71445031195554
6978,5632-10-0,-23.682091498232463,-46.71383500320501
6979,5632-10-0,-23.67816492326572,-46.71241686367273
6980,5632-10-0,-23.674042054163316,-46.71223854271728
6981,5632-10-0,-23.66967185548377,-46.712025914246574
6982,5632-10-0,-23.664727388046625,-46.70952828964678
6983,5632-10-0,-23.659026030434717,-46.70551199615172
6984,5632-10-0,-23.653243421112073,-46.70635395413034
6985,5632-10-0,-23.650466598306355,-46.704367257667386
6986,5632-10-0,-23.646861131117532,-46.70186721893061
6987,5632-10-0,-23.642500037019236,-46.69882330740839
6988,5632-10-0,-23.638700251321644,-46.69534168561291
6989,5632-10-0,-23.634892917297275,-46.691640464508225
6990,5632-10-0,-23.631138450062302,-46.68808655324679
6991,5632-10-0,-23.627419305980787,-46.68462837931569
6992,5632-10-0,-23.623093225751674,-46.6804298444503
6993,5632-10-0,-23.619401476216268,-46.67696450009607
6994,5632-10-0,-23.617010887406977,-46.674700485092906
6995,5632-10-0,-23.61331928692582,-46.67122975896862
6996,5632-10-0,-23.60885630516013,-46.66703221141762
6997,5632-10-0,-23.60493743301066,-46.66335343385355
6998,5632-10-0,-23.601140775400744,-46.6598242281824
6999,5632-10-0,-23.59716120015545,-46.65605041670245
7000,5632-10-0,-23.590956517156354,-46.650330830083405
7001,5632-10-0,-23.585764397016685,-46.652895091914445
7002,5632-10-0,-23.58261080820156,-46.65159439525089
7003,5632-10-0,-23.579970962704632,-46.647902383201725
7004,5632-10-0,-23.575880627547782,-46.642124929777026
7005,5632-10-0,-23.56784412195783,-46.640444705842626
7006,5632-10-0,-23.56027292265619,-46.63934875923503
7007,5632-10-0,-23.55509891562919,-46.63699196521458
7008,5632-10-0,-23.551443418094166,-46.637177750579234
7009,5632-10-0,-23.54869488658691,-46.6383243313209
7010,5701-10-0,-23.63672543299085,-46.641452127395716
7011,5701-10-0,-23.638074583047313,-46.641929716168065
7012,5701-10-0,-23.639757416997433,-46.64313440089953
7013,5701-10-0,-23.64220891350568,-46.64432047488183
7014,5701-10-0,-23.644403788524105,-46.64493758834688
7015,5701-10-0,-23.647194228200952,-46.64536839571438
7016,5701-10-0,-23.64988186326576,-46.64690975596911
7017,5701-10-0,-23.65240967870197,-46.648486080228736
7018,5701-10-0,-23.65251022927606,-46.65085828556238
7019,5701-10-0,-23.65083241091304,-46.653130122051984
7020,5701-10-0,-23.65203654812209,-46.65488152377379
7021,5701-10-0,-23.653164854665764,-46.65627943803525
7022,5701-10-0,-23.652995767219537,-46.65799162715601
7023,5701-10-0,-23.65070362493012,-46.66014365904863
7024,5701-10-0,-23.6472034037284,-46.662656991677096
7025,5701-10-0,-23.644217165288797,-46.66508032808028
7026,5701-10-0,-23.64214517310487,-46.66620061308514
7027,5701-10-0,-23.64020124732986,-46.66828053403209
7028,5701-10-0,-23.63834229704425,-46.67058343018391
7029,5701-10-0,-23.636867891791642,-46.66933899733857
7030,5701-10-0,-23.63442204278131,-46.668838985057164
7031,5701-10-0,-23.63393015473697,-46.67143857517883
7032,5701-10-0,-23.631139761582112,-46.67490050896311
7033,5701-10-0,-23.628436476891345,-46.67821004118214
7034,5701-10-0,-23.6266021910634,-46.68045495226965
7035,5701-10-0,-23.62433288099575,-46.67872698724241
7036,5701-10-0,-23.62246100876795,-46.6810637973581
7037,5701-10-0,-23.62217969271974,-46.682813129479186
7038,5701-10-0,-23.622008974976065,-46.68430233372651
7039,5701-10-0,-23.620829486422647,-46.6865655001397
7040,5701-10-0,-23.62111247232779,-46.690203077821934
7041,5701-10-0,-23.619525756828562,-46.695263454411716
7042,5701-10-0,-23.6206056044636,-46.69704719272501
7043,5701-10-0,-23.62255396013043,-46.699385669194434
7044,5701-10-0,-23.6190595203507,-46.69977696214915
7045,5701-10-0,-23.6185878764137,-46.698980035313106
7046,5701-10-0,-23.618642419729685,-46.69865849358988
7047,5701-10-0,-23.618710590128337,-46.69831714621632
7048,574A-10-0,-23.667295616939366,-46.641847845336144
7049,574A-10-0,-23.66652363443144,-46.63871353696758
7050,574A-10-0,-23.664300029068503,-46.63786627378893
7051,574A-10-0,-23.661609587885465,-46.63730171059869
7052,574A-10-0,-23.658358115518183,-46.635767870325566
7053,574A-10-0,-23.654828449746383,-46.636637067653815
7054,574A-10-0,-23.65187621598528,-46.63760157575609
7055,574A-10-0,-23.650718966538207,-46.639957795247625
7056,574A-10-0,-23.647973876545354,-46.639937578357326
7057,574A-10-0,-23.644840946941006,-46.641052190807955
7058,574A-10-0,-23.64200851095374,-46.641321407626535
7059,574A-10-0,-23.63808822181774,-46.641166915234706
7060,574A-10-0,-23.634166864189297,-46.64227512197099
7061,574A-10-0,-23.631330417491462,-46.64666811107055
7062,574A-10-0,-23.62815826501022,-46.64380534920319
7063,574A-10-0,-23.62670782319173,-46.640966125809726
7064,574A-10-0,-23.62451897198741,-46.640416897849015
7065,574A-10-0,-23.622450014160894,-46.639966761660695
7066,574A-10-0,-23.619756996759655,-46.63936849042804
7067,574A-10-0,-23.617401133083693,-46.63886580102324
7068,574A-10-0,-23.615337048896908,-46.638422078071265
7069,574A-10-0,-23.612115640610984,-46.63779404686584
7070,574A-10-0,-23.608607952620797,-46.637746240276805
7071,574A-10-0,-23.605213137280323,-46.63691595764315
7072,574A-10-0,-23.601486805028493,-46.63659839412278
7073,574A-10-0,-23.597170028860084,-46.63651536833608
7074,574A-10-0,-23.592799394314454,-46.63643313243288
7075,574A-10-0,-23.589125284778884,-46.633987986045206
7076,574A-10-0,-23.58783817675863,-46.62954317676628
7077,574A-10-0,-23.5857885222567,-46.62792725028652
7078,574A-10-0,-23.583633728645616,-46.627557137465494
7079,574A-10-0,-23.581892158571392,-46.62635010522077
7080,574A-10-0,-23.57998866686334,-46.62427579126571
7081,574A-10-0,-23.57711116401201,-46.62365608077746
7082,574A-10-0,-23.574771306694764,-46.62319330366373
7083,574A-10-0,-23.573276140237212,-46.62288006290787
7084,574A-10-0,-23.571128379264625,-46.622433018841875
7085,574A-10-0,-23.568298211336987,-46.621855690077865
7086,574A-10-0,-23.565983112139552,-46.62137158107568
7087,574A-10-0,-23.564587494097506,-46.62032130600871
7088,574A-10-0,-23.566423182544725,-46.61827082592112
7089,574A-10-0,-23.567120522954493,-46.61566130651712
7090,574A-10-0,-23.567198476953187,-46.613250261924016
7091,574A-10-0,-23.565253865476137,-46.61404093225217
7092,574C-10-0,-23.612026539077004,-46.47359171556772
7093,574C-10-0,-23.611500621348252,-46.47613528417603
7094,574C-10-0,-23.612583157828375,-46.47989738283626
7095,574C-10-0,-23.611295298127384,-46.48342069106288
7096,574C-10-0,-23.611077405240433,-46.48688751080719
7097,574C-10-0,-23.612810680168486,-46.48976047841434
7098,574C-10-0,-23.61285775844978,-46.49311837659178
7099,574C-10-0,-23.613843651052406,-46.49584203741296
7100,574C-10-0,-23.614298576146602,-46.499388768144186
7101,574C-10-0,-23.61404756110409,-46.503215676177376
7102,574C-10-0,-23.61015819462868,-46.50411927061327
7103,574C-10-0,-23.607323601544895,-46.50697888111813
7104,574C-10-0,-23.604770288208385,-46.50881905221253
7105,574C-10-0,-23.60295303417776,-46.510264077440006
7106,574C-10-0,-23.601403271222196,-46.51148819314565
7107,574C-10-0,-23.600359270178593,-46.51247334167941
7108,574C-10-0,-23.599526642934784,-46.51456259604605
7109,574C-10-0,-23.59886658922927,-46.51742244047024
7110,574C-10-0,-23.59859879770474,-46.519655223943985
7111,574C-10-0,-23.598341415273147,-46.52189621216762
7112,574C-10-0,-23.596916668347347,-46.52326067407958
7113,574C-10-0,-23.59574136144631,-46.525055536772115
7114,574C-10-0,-23.596672160898397,-46.52842042266036
7115,574C-10-0,-23.597539508605784,-46.531477400197076
7116,574C-10-0,-23.59703824753831,-46.533557197647816
7117,574C-10-0,-23.596420009937585,-46.535061813141134
7118,574C-10-0,-23.595135378902004,-46.53700938163519
7119,574C-10-0,-23.593581743331526,-46.53873083036937
7120,574C-10-0,-23.59181573259242,-46.54026571094691
7121,574C-10-0,-23.590313028799685,-46.54201462690692
7122,574C-10-0,-23.589564802828015,-46.54257463819004
7123,574C-10-0,-23.588974567394835,-46.54435423704867
7124,574C-10-0,-23.585946138479137,-46.54745348449149
7125,574C-10-0,-23.584714087688223,-46.549264061490035
7126,574C-10-0,-23.58628735078436,-46.547426742648206
7127,574C-10-0,-23.58795241316703,-46.545547057827704
7128,574C-10-0,-23.590015681355233,-46.544550522486055
7129,574C-10-0,-23.591703477626528,-46.54559048751005
7130,574C-10-0,-23.59291429406513,-46.546565977676124
7131,574C-10-0,-23.591718562081148,-46.54872725049858
7132,574C-10-0,-23.590621716128794,-46.55144145753405
7133,574C-10-0,-23.589003674992114,-46.55385932198966
7134,574C-10-0,-23.59140534540991,-46.55424374153233
7135,574C-10-0,-23.593446730241343,-46.554679582890735
7136,574C-10-0,-23.595762224344018,-46.55518138478382
7137,574C-10-0,-23.595786751147557,-46.55832831988724
7138,574C-10-0,-23.597458644006146,-46.559702049018405
7139,574C-10-0,-23.597817362763866,-46.56112252543424
7140,574C-10-0,-23.59742550292056,-46.56270609506186
7141,574C-10-0,-23.597365639438436,-46.56410598338701
7142,574C-10-0,-23.598366077213374,-46.56592186243592
7143,574C-10-0,-23.601177189474107,-46.56822742612524
7144,574C-10-0,-23.603667404127947,-46.57024534672971
7145,574C-10-0,-23.601874225487173,-46.56976474223811
7146,574R-10-0,-23.614367941246577,-46.502912569215766
7147,574R-10-0,-23.61016123800136,-46.50411775987351
7148,574R-10-0,-23.60732653296101,-46.50697712898857
7149,574R-10-0,-23.604773020782176,-46.50881695552929
7150,574R-10-0,-23.6029557809872,-46.51026200280853
7151,574R-10-0,-23.60140599021643,-46.51148607583402
7152,574R-10-0,-23.60036096369778,-46.512470209414076
7153,574R-10-0,-23.59952795819146,-46.51455925672569
7154,574R-10-0,-23.598867019821327,-46.51741883914604
7155,574R-10-0,-23.598599189115344,-46.519651617368915
7156,574R-10-0,-23.598341962103962,-46.52189262948591
7157,574R-10-0,-23.596919430465196,-46.523258623644665
7158,574R-10-0,-23.59551507380349,-46.52435144182684
7159,574R-10-0,-23.594486207679612,-46.52690722566574
7160,574R-10-0,-23.59220931711902,-46.52937907615649
7161,574R-10-0,-23.590108132385552,-46.53200235306155
7162,574R-10-0,-23.587547760471683,-46.53243162548922
7163,574R-10-0,-23.585817636979716,-46.53337574416686
7164,574R-10-0,-23.583619151168282,-46.53480773536389
7165,574R-10-0,-23.581840175343164,-46.53681341861259
7166,574R-10-0,-23.580082335939437,-46.53860959823198
7167,574R-10-0,-23.57922145668096,-46.54075466013433
7168,574R-10-0,-23.57793430699713,-46.546050679378695
7169,574R-10-0,-23.575780233104226,-46.551805822353025
7170,574R-10-0,-23.57475904949749,-46.55503192329011
