,Unnamed: 0,linhas,date,mean_geral,median_geral,std_geral,perc95_geral,cv_geral,trips_geral,ltt_mean,rbt_mean,ltt_median,rbt_median,ltt_cv,ltt_std,route_category,origin_sector,destination_sector,direction,planned_headway,passenger_two_dir,passenger_one_way,bus_stops_one_dir,planned_tt,length_round_trip,bus_lane,demand,frequency,capacity_per_trip,conforto_pass_m2,temp_max,temp_med,temp_min,umid_med,umid_min,chuva_mm,stops_km,dist_stops_to_stops,confort_index_geral,ipk,ewt_mean,ewt_median,customer_w_appointment,customer_appointment,slowness
683,683,311C_10_0,2017-03-20,1004.6051935483873,883.0,617.2998697690716,2204.83605,0.6144701159553969,62,4278.446389953036,1004.0108770301939,4600.982675941723,1073.812320591398,0.2903706068817765,1252.8191009256536,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,24.9,19.5,17.6,70.6,45,0.2,3.111111111111111,0.32142857142857145,0.6971774193548387,4.647849462365591,691.9587580523201,608.1987105820887,6366.75375458544,7879.631046533122,44.685185185185176
684,684,311C_10_0,2017-03-21,993.4227903225805,916.7275,465.526771850216,1838.32545,0.4686089109140046,62,4466.303655097021,948.3354203730839,4883.564474854486,740.2070922953781,0.27040931197742263,1217.7529267320003,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,25.5,19.3,15.5,70.5,46,0.0,3.111111111111111,0.32142857142857145,0.6971774193548387,4.647849462365591,605.7863919403113,559.0178220464757,6229.557959090176,7462.097017149865,48.16296296296296
685,685,311C_10_0,2017-03-22,1164.912574074074,913.4165,765.1731262788218,2789.6348999999987,0.6568502592454344,54,4569.9527319792305,1052.8861064640794,4699.431204761133,1221.661570663483,0.1954051387532138,901.7045734890856,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,27.1,20.7,16.5,67.1,37,0.0,3.111111111111111,0.32142857142857145,0.8004629629629629,5.33641975308642,833.7583702189787,653.7560580256022,6754.851145643594,8710.727675424616,54.918518518518525
686,686,311C_10_0,2017-03-23,1045.2665862068968,943.024,524.0760846369757,2178.2000000000007,0.5013803096287263,58,4454.9596150686375,1083.7228815089554,4747.550500609665,1255.0512992762226,0.28895991507845675,1298.5478017767698,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,27.4,20.7,16.6,67.8,40,0.0,3.111111111111111,0.32142857142857145,0.7452586206896552,4.968390804597702,654.014007895597,590.0417309041003,6656.615807781484,8180.801799885888,68.64814814814815
687,687,311C_10_0,2017-03-24,1035.7166666666667,844.1454999999999,615.3687391444191,2061.286549999999,0.5941477615928608,60,4673.482197222554,981.9325243663952,4816.170653525117,1233.6590859723801,0.2285583913413996,1077.3325271667247,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,29.2,21.9,17.5,68.3,34,0.0,3.111111111111111,0.32142857142857145,0.7204166666666667,4.802777777777779,700.6683127917721,571.0693110108299,6750.498052289269,8111.116289497496,67.39259259259259
688,688,311C_10_0,2017-03-27,1065.768338983051,949.914,463.6502111569858,1903.6694999999984,0.43503845460393176,59,4193.244027200947,840.8308271839012,4537.5518990159135,906.4168227514328,0.2850340536120344,1206.0340098730535,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,24.7,20.3,17.8,70.5,50,0.0,3.111111111111111,0.32142857142857145,0.7326271186440678,4.884180790960452,633.7370051607866,564.8466289538338,6077.705726928133,7347.638221767345,45.01481481481481
689,689,311C_10_0,2017-03-28,1135.9623333333334,972.8530000000001,605.2012770417323,2131.5999999999995,0.5327652680752609,54,4235.258367403209,915.8386672487333,4582.549795726643,858.6681866252458,0.2672970057113731,1142.5059428030465,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,26.2,20.7,18.4,67.8,43,0.0,3.111111111111111,0.32142857142857145,0.8004629629629629,5.33641975308642,729.1962769679809,624.4932290628749,6170.41425931987,7572.8179823518885,56.274074074074086
690,690,311C_10_0,2017-03-29,932.369287878788,795.492,479.4451404421498,1914.00025,0.5142223651885022,66,4449.232504859933,1021.7055290376669,4478.453368932505,1232.8886322229464,0.2480630065782569,1112.4149499671246,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,25.0,19.9,16.9,66.3,40,0.0,3.111111111111111,0.32142857142857145,0.6549242424242424,4.366161616161617,589.4553509875419,502.9198432035243,6300.797352142994,7625.342251155452,48.803703703703704
691,691,311C_10_0,2017-03-30,1062.5504576271185,875.273,615.0015972478927,2172.524999999999,0.5787975458796666,59,4422.980906475496,889.2260968907688,4427.246349145597,1272.2630225463265,0.16421621291992852,732.6687460245201,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,25.4,19.5,16.6,67.0,42,0.0,3.111111111111111,0.32142857142857145,0.7326271186440678,4.884180790960452,709.2559364131371,584.2476155141716,6408.7653081050585,7872.034371691922,70.72962962962963
692,692,311C_10_0,2017-03-31,933.8000298507463,895.288,416.8616344965685,1567.3094,0.4464142441323303,67,4323.91363654348,837.6361629683867,4514.597783244274,871.5715509165802,0.21459676767463026,935.1189942676123,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,23.5,18.7,16.0,65.8,45,0.0,3.111111111111111,0.32142857142857145,0.6451492537313432,4.300995024875622,559.9465006611499,536.8530377580378,5946.115834822004,6953.478734160854,64.30740740740741
693,693,311C_10_0,2017-04-03,954.666553846154,849.6940000000003,461.0432856474823,1813.372,0.4829364596361256,65,4001.5200106836,1385.0169413300714,4483.1572255506,1321.4409273677409,0.39067236335574734,1575.4490917065762,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,28.1,20.6,16.3,68.9,34,0.0,3.111111111111111,0.32142857142857145,0.665,4.433333333333334,588.6605829778781,523.9330563930181,6393.258735896219,7617.970152918341,45.29629629629629
694,694,311C_10_0,2017-04-04,1091.9208771929823,916.0,540.6036230989218,2042.5207999999984,0.4950941358394573,57,4398.691183783455,986.031295430756,4791.434583779463,764.4204262709553,0.2877876275426188,1277.556325518714,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,29.7,22.1,17.9,65.0,27,0.0,3.111111111111111,0.32142857142857145,0.7583333333333333,5.0555555555555545,679.7852804014116,570.2641371309195,6235.640290451829,7598.3758100504165,58.47777777777778
695,695,311C_10_0,2017-04-05,1097.5760892857145,1086.105,446.9983351118184,1725.631,0.40725954170768974,56,4471.609605071209,1075.380896204821,4625.696422489635,1309.2787034623325,0.2163188109432901,976.3760379795717,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,30.4,24.1,18.4,57.8,29,0.0,3.111111111111111,0.32142857142857145,0.771875,5.145833333333333,639.8102131937269,633.1233691989444,6574.785339145695,7660.6061259519665,55.9111111111111
696,696,311C_10_0,2017-04-06,1087.3218596491226,1018.404,532.5062907303617,1953.1341999999993,0.4897411801342804,57,4349.611387024076,921.1352300816983,4757.380485245625,815.464301434602,0.30372982552002525,1333.5117376326493,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,26.5,22.8,19.6,68.6,43,4.4,3.111111111111111,0.32142857142857145,0.7583333333333333,5.0555555555555545,674.0560594501692,631.3322785488836,6246.9008461303965,7525.978986680227,73.79259259259258
697,697,311C_10_0,2017-04-07,1119.0359272727271,1007.0,525.4978358168727,1955.1553999999994,0.4695987170828342,55,4538.9021576609275,773.2680034351868,4667.229309216757,1164.510872183725,0.21595217710195955,989.3896270816497,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,22.6,20.7,19.3,89.8,80,80.0,3.111111111111111,0.32142857142857145,0.7859090909090909,5.239393939393938,682.9045184010682,614.5333078857224,6514.64469980155,7786.895581400481,58.07037037037038
698,698,311C_10_0,2017-04-10,1009.7925409836066,855.2439999999998,584.2555977342042,2202.406,0.5785897340508177,61,4468.191831218006,824.7559068094959,4632.043338225898,937.8659699213677,0.17770821230807174,800.7352134630423,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,29.1,23.4,20.5,75.4,48,0.0,3.111111111111111,0.32142857142857145,0.7086065573770491,4.724043715846994,673.9184159471707,570.7753408109983,6243.827724094436,7772.315308147266,54.07407407407408
699,699,311C_10_0,2017-04-11,961.2542923076927,833.5989999999998,546.695498148756,2075.9300000000007,0.5687313986773455,65,4623.281555039268,1006.2692815874657,4938.623434383178,973.0809532249314,0.2448538845695201,1140.9774289576994,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,29.9,24.7,21.1,69.0,38,5.0,3.111111111111111,0.32142857142857145,0.665,4.433333333333334,636.0885938102214,551.6155505934311,6547.79298141833,7987.634387608109,58.8
700,700,311C_10_0,2017-04-12,1066.2,846.4810000000001,671.9868660777017,2362.271699999999,0.6302634271972442,59,4914.379286043078,1488.8739924472586,5036.932388928846,1691.3056044433358,0.23431069423525103,1161.7273046303706,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,25.2,20.7,19.4,79.7,65,0.0,3.111111111111111,0.32142857142857145,0.7326271186440678,4.884180790960452,744.864372622834,591.3651650742348,7473.102365995016,9090.509693372182,81.95555555555555
701,701,311C_10_0,2017-04-13,1096.5322105263156,994.159,552.92909994778,2446.549,0.5042524922112265,57,4524.637751216524,861.8385275628012,4754.034619446211,867.8866116143581,0.2078028561399299,948.5904356012953,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,20.3,18.2,17.2,82.1,70,1.2,3.111111111111111,0.32142857142857145,0.7583333333333333,5.0555555555555545,687.6740435955469,623.472190733697,6309.595274656116,8068.470231060569,87.27407407407408
702,702,311C_10_0,2017-04-17,1045.0909152542374,952.158,486.4124620570732,1906.7250999999994,0.46542597869463304,59,4068.5003707252013,727.5096664900627,4397.574971642416,624.0798967600094,0.2758488040028711,1132.092815237388,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,24.3,19.8,18.7,78.5,52,0.2,3.111111111111111,0.32142857142857145,0.7326271186440678,4.884180790960452,635.7399557282082,579.2078717084657,5657.394824130633,6928.379968402425,48.040740740740745
703,703,311C_10_0,2017-04-18,970.4648125,879.6095000000003,463.4246627824332,1870.33305,0.4775285582880762,64,4309.886970782049,795.542244876347,4658.307772678403,674.8437915644607,0.2774413883103076,1205.5023378181932,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,22.7,18.6,16.3,69.0,46,0.4,3.111111111111111,0.32142857142857145,0.675390625,4.502604166666667,595.8816617968166,540.0949770059459,5929.033226039682,7203.484614242862,59.15925925925925
704,704,311C_10_0,2017-04-19,1029.9393278688522,885.1350000000001,511.870664565758,1988.0,0.4969910855088129,61,4587.047536121963,1025.8890125400676,4943.672703083853,994.4989345556523,0.3014939358046443,1394.8381946297739,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,23.2,17.9,14.8,66.8,39,0.0,3.111111111111111,0.32142857142857145,0.7086065573770491,4.724043715846994,642.1672425457529,551.8817340501762,6580.338880185258,7926.171637639504,62.681481481481484
705,705,311C_10_0,2017-04-20,1103.302192982456,897.2,732.4830208980818,1926.3722,0.6639006299063246,57,4410.776417978473,1172.1074115721487,4808.778371921962,1167.6144887993232,0.31360217044840843,1395.9779824582931,0,5,9,0,984,10373,5187,56,77,36,0,0,1,120,6,27.9,20.5,16.1,69.0,42,0.0,3.111111111111111,0.32142857142857145,0.7583333333333333,5.0555555555555545,794.7990659761901,646.3267512105606,6771.1919266974755,7902.765060721285,72.03703703703705
